term	sem	KeyLLM
carcinogenicity		0.0006666666666666666
carcinogens		0.0006666666666666666
carcinoma_lex	Disease	0.004666666666666667
carcinoma_of_the_breast_lex	Disease	0.0006666666666666666
carcinoma_of_the_peritoneum_lex	Disease	0.0006666666666666666
carcinoma_of_the_prostate_lex	Disease	0.0006666666666666666
carcinoma_of_the_renal_pelvis_lex	Disease	0.0006666666666666666
carcinoma_of_the_urinary_tract_lex	Disease	0.0006666666666666666
carcinomas_of_the_urinary_bladder_lex	Disease	0.0006666666666666666
carcinostatics		0.0006666666666666666
cardiac		0.014666666666666666
cardiac_abnormalities_lex	Disease	0.0006666666666666666
cardiac_apoptosis_lex	Disease	0.0006666666666666666
cardiac_arrest_lex	Disease	0.006666666666666667
cardiac_arrhythmia_lex	Disease	0.002
cardiac_arrhythmias_lex	Disease	0.005333333333333333
cardiac_asystole_lex	Disease	0.0006666666666666666
cardiac_complications_lex	Disease	0.0013333333333333333
cardiac_damage_lex	Disease	0.0013333333333333333
cardiac_death_lex	Disease	0.0006666666666666666
cardiac_disarrangement_lex	Disease	0.0006666666666666666
cardiac_disease_lex	Disease	0.0033333333333333335
cardiac_diseases_lex	Disease	0.0006666666666666666
cardiac_disorders_lex	Disease	0.0006666666666666666
cardiac_disturbances_lex	Disease	0.0006666666666666666
cardiac_dysfunction_lex	Disease	0.005333333333333333
cardiac_dysrhythmias_lex	Disease	0.0013333333333333333
cardiac_failure_lex	Disease	0.002
cardiac_hypertrophy_lex	Disease	0.0033333333333333335
cardiac_infarction_lex	Disease	0.0006666666666666666
cardiac_injury_lex	Disease	0.0006666666666666666
cardiac_malformations_lex	Disease	0.0006666666666666666
cardiac_morphological_alterations_lex	Disease	0.0006666666666666666
cardiac_output		0.0026666666666666666
cardiac_remodelling_lex	Disease	0.0006666666666666666
cardiac_symptoms_lex	Disease	0.0006666666666666666
cardiac_tamponade_lex	Disease	0.0006666666666666666
cardiac_toxicity_lex	Disease	0.009333333333333334
cardiodepressant		0.0006666666666666666
cardiogenic_shock_lex	Disease	0.0013333333333333333
cardiology		0.0006666666666666666
cardiomegaly_lex	Disease	0.0006666666666666666
cardiomyocyte		0.0026666666666666666
cardiomyocyte_damage_lex	Disease	0.0006666666666666666
cardiomyocyte_degeneration_lex	Disease	0.0006666666666666666
cardiomyocytes		0.0026666666666666666
cardiomyopathic_disorder_lex	Disease	0.0006666666666666666
cardiomyopathy_lex	Disease	0.014
cardioprotection		0.0013333333333333333
cardioprotective		0.0033333333333333335
cardiopulmonary_arrest_lex	Disease	0.0006666666666666666
cardiorespiratory		0.002
cardiorespiratory_arrest_lex	Disease	0.0006666666666666666
cardioselective		0.002
cardiotoxic_lex	Disease	0.005333333333333333
cardiotoxicity_lex	Disease	0.024666666666666667
cardiotoxin		0.0006666666666666666
cardiotoxity_lex	Disease	0.0006666666666666666
cardiovascular		0.014
cardiovascular_alterations_lex	Disease	0.0013333333333333333
cardiovascular_collapse_lex	Disease	0.0013333333333333333
cardiovascular_complications_lex	Disease	0.0013333333333333333
cardiovascular_depression_lex	Disease	0.0006666666666666666
cardiovascular_disease_lex	Disease	0.006
cardiovascular_diseases_lex	Disease	0.0006666666666666666
cardiovascular_dysfunction_lex	Disease	0.0006666666666666666
cardiovascular_impairments_lex	Disease	0.0006666666666666666
cardiovascular_malformations_lex	Disease	0.0006666666666666666
cardiovascular_system		0.0006666666666666666
cardiovascular_toxicities_lex	Disease	0.0006666666666666666
cardiovascular_toxicity_lex	Disease	0.0026666666666666666
cardioversion		0.0013333333333333333
care		0.0006666666666666666
caribbean		0.0006666666666666666
caries_lex	Disease	0.0006666666666666666
carious_lesions_lex	Disease	0.0006666666666666666
carmofur_lex	Chemical	0.0013333333333333333
carmustine_lex	Chemical	0.0013333333333333333
carotid		0.0006666666666666666
carrageenan_lex	Chemical	0.002
carriers		0.0006666666666666666
carteolol_hydrochloride_lex	Chemical	0.0006666666666666666
cartilage		0.0006666666666666666
carvedilol_lex	Chemical	0.0013333333333333333
cas		0.0006666666666666666
cascade		0.0013333333333333333
case		0.010666666666666666
casecontrol		0.004
casecontrolled		0.0006666666666666666
casefatality		0.0006666666666666666
cases		0.006666666666666667
caspase3		0.0026666666666666666
caspase8		0.0006666666666666666
castrated		0.0006666666666666666
castration		0.0013333333333333333
cat		0.0006666666666666666
catalase		0.0026666666666666666
catalepsy_lex	Disease	0.016
cataleptic_lex	Disease	0.0006666666666666666
cataleptogenic		0.0006666666666666666
cataract_lex	Disease	0.002
cataractogenic		0.0006666666666666666
cataracts_lex	Disease	0.0006666666666666666
catatonia_lex	Disease	0.0006666666666666666
catechol_lex	Chemical	0.0006666666666666666
catecholamine_lex	Chemical	0.0026666666666666666
catecholaminergic		0.002
catecholamines_lex	Chemical	0.004666666666666667
catheter		0.0006666666666666666
catheterization		0.0006666666666666666
catheterizations		0.0006666666666666666
catheters		0.0006666666666666666
cats		0.0033333333333333335
caucasian		0.0006666666666666666
cauda_equina_syndrome_lex	Disease	0.0013333333333333333
caudal		0.0006666666666666666
caudate		0.0026666666666666666
caudateputamen		0.0006666666666666666
caudomedially		0.0006666666666666666
causality		0.002
cause		0.0013333333333333333
caution		0.0006666666666666666
cbdca_lex	Chemical	0.0006666666666666666
cbf		0.0006666666666666666
cbz_lex	Chemical	0.0013333333333333333
ccb		0.0006666666666666666
cck28		0.0006666666666666666
cck58		0.0006666666666666666
cck8_lex	Chemical	0.0006666666666666666
ccl2		0.0006666666666666666
ccl4_lex	Chemical	0.002
ccnu_lex	Chemical	0.0013333333333333333
cco		0.0006666666666666666
ccoi		0.0006666666666666666
ccoiv		0.0006666666666666666
ccr		0.0006666666666666666
ccr2		0.0006666666666666666
ccu		0.0006666666666666666
cd11b		0.0006666666666666666
cd34cd19		0.0006666666666666666
cd36		0.0006666666666666666
cd4		0.0013333333333333333
cd4tcell		0.0006666666666666666
cd68		0.0006666666666666666
cd832_lex	Chemical	0.0006666666666666666
cddp_lex	Chemical	0.0013333333333333333
cdfi		0.0006666666666666666
cdna		0.0006666666666666666
ce_lex	Chemical	0.0006666666666666666
cefotetan_lex	Chemical	0.0013333333333333333
ceftriaxone_lex	Chemical	0.0013333333333333333
celecoxib_lex	Chemical	0.0013333333333333333
cell		0.0026666666666666666
cells		0.0033333333333333335
cellsmicrol		0.0006666666666666666
cellular		0.0006666666666666666
cellularity		0.0006666666666666666
central		0.006
central_nervous_system		0.0013333333333333333
central_nervous_system_cns_complications_lex	Disease	0.0006666666666666666
central_nervous_system_leukemia_lex	Disease	0.0006666666666666666
central_nervous_system_toxicity_lex	Disease	0.0006666666666666666
central_visual_acuity		0.0006666666666666666
centrilobular		0.0006666666666666666
cephalexin_lex	Chemical	0.0006666666666666666
cephalosporin_lex	Chemical	0.0006666666666666666
cephalosporins_lex	Chemical	0.0013333333333333333
cephalothin_lex	Chemical	0.0013333333333333333
cephalothin_sodium_lex	Chemical	0.0006666666666666666
cerebellar		0.0033333333333333335
cerebellar_atrophy_lex	Disease	0.0006666666666666666
cerebellar_dysfunction_lex	Disease	0.0006666666666666666
cerebellar_growth		0.0006666666666666666
cerebellum		0.0033333333333333335
cerebellum_damage_lex	Disease	0.0006666666666666666
cerebral		0.004666666666666667
cerebral_abnormalities_lex	Disease	0.0006666666666666666
cerebral_aneurysms_lex	Disease	0.0006666666666666666
cerebral_anoxia_lex	Disease	0.0006666666666666666
cerebral_damage_lex	Disease	0.0006666666666666666
cerebral_edema_lex	Disease	0.002
cerebral_haemorrhage_lex	Disease	0.0013333333333333333
cerebral_hemorrhage_lex	Disease	0.0006666666666666666
cerebral_hypoperfusion_lex	Disease	0.0006666666666666666
cerebral_hypoxia_lex	Disease	0.0006666666666666666
cerebral_infarction_lex	Disease	0.0026666666666666666
cerebral_ischaemia_lex	Disease	0.0006666666666666666
cerebral_ischemia_lex	Disease	0.0013333333333333333
cerebral_ischemic_infarction_lex	Disease	0.0006666666666666666
cerebral_ischemic_injury_lex	Disease	0.0006666666666666666
cerebral_lesions_lex	Disease	0.0006666666666666666
cerebral_microbleeds_lex	Disease	0.0006666666666666666
cerebral_palsy_lex	Disease	0.0006666666666666666
cerebral_sinus_thrombosis_lex	Disease	0.0006666666666666666
cerebral_vascular_accident_lex	Disease	0.0006666666666666666
cerebral_vasculitis_lex	Disease	0.002
cerebral_vasospasm_lex	Disease	0.0006666666666666666
cerebrospinal		0.0006666666666666666
cerebrovascular		0.0006666666666666666
cerebrovascular_accident_lex	Disease	0.0006666666666666666
cerebrovascular_disease_lex	Disease	0.0006666666666666666
cerebrum		0.0006666666666666666
ceroid_lipofuscinosis_lex	Disease	0.0006666666666666666
cerruloplasmin		0.0006666666666666666
cervical_carcinoma_lex	Disease	0.0006666666666666666
cervix		0.0006666666666666666
cesarean		0.0006666666666666666
cesd		0.0006666666666666666
cessation		0.0033333333333333335
cg		0.0006666666666666666
cgisf		0.0006666666666666666
cgmp_lex	Chemical	0.0006666666666666666
cgrp_lex	Chemical	0.0006666666666666666
challenge		0.004666666666666667
challenges		0.0006666666666666666
changes		0.0006666666666666666
channel		0.0006666666666666666
channel sites		0.0006666666666666666
channels		0.0006666666666666666
chaperone		0.0006666666666666666
characteristics		0.0006666666666666666
chart		0.0006666666666666666
chelation		0.0013333333333333333
chemical		0.002
chemiluminescence		0.0006666666666666666
chemoconvulsants		0.0006666666666666666
chemokine		0.0006666666666666666
chemopreventive		0.0006666666666666666
chemotherapeutic		0.0026666666666666666
chemotherapeutics		0.0006666666666666666
chemotherapies		0.0006666666666666666
chemotherapy		0.036
chemotherapynaive		0.0006666666666666666
chemotherapyresponsive		0.0006666666666666666
chenodeoxycholate_lex	Chemical	0.0006666666666666666
chest		0.0006666666666666666
chest_pain_lex	Disease	0.010666666666666666
chest_wall_rigidity_lex	Disease	0.0006666666666666666
chf_lex	Disease	0.0006666666666666666
chi2test		0.0006666666666666666
chiari_malformation_lex	Disease	0.0006666666666666666
chiasmopathy		0.0006666666666666666
chick		0.0006666666666666666
chickens		0.0006666666666666666
child		0.0033333333333333335
childbearing		0.0006666666666666666
childhood		0.0013333333333333333
children		0.018
childrens		0.0006666666666666666
chills		0.0006666666666666666
chinese		0.0006666666666666666
chloralose_lex	Chemical	0.0006666666666666666
chlorambucil_lex	Chemical	0.0006666666666666666
chloramphenicol_lex	Chemical	0.0013333333333333333
chlordiazepoxide_lex	Chemical	0.0006666666666666666
chlorhexidine_diphosphanilate_lex	Chemical	0.0006666666666666666
chlorhexidine_phosphanilate_lex	Chemical	0.0006666666666666666
chloride_lex	Chemical	0.0006666666666666666
chlormethiazole_lex	Chemical	0.0006666666666666666
chloroacetaldehyde_lex	Chemical	0.0013333333333333333
chlorofluorocarbons_lex	Chemical	0.0006666666666666666
chloroform_lex	Chemical	0.0013333333333333333
chloroprocaine_lex	Chemical	0.0006666666666666666
chloroquine_lex	Chemical	0.0026666666666666666
chlorpheniramine_lex	Chemical	0.0013333333333333333
chlorpheniramine_maleate_lex	Chemical	0.0006666666666666666
chlorpromazine_lex	Chemical	0.0026666666666666666
chlorpropamide_lex	Chemical	0.0006666666666666666
chlorpropanol_lex	Chemical	0.0006666666666666666
chlorthalidone_lex	Chemical	0.0013333333333333333
choanal_atresia_lex	Disease	0.0006666666666666666
cholangitis_lex	Disease	0.0006666666666666666
cholate_lex	Chemical	0.0006666666666666666
cholecystectomy		0.0006666666666666666
cholecystitis_lex	Disease	0.0006666666666666666
cholecystokinin_lex	Chemical	0.0006666666666666666
cholecystokinin_octapeptide_lex	Chemical	0.0006666666666666666
cholecystokininoctapeptide_lex	Chemical	0.0006666666666666666
choleretic		0.0006666666666666666
cholestasis_lex	Disease	0.008666666666666666
cholestatic_lex	Disease	0.0026666666666666666
cholestatic_disease_lex	Disease	0.0006666666666666666
cholestatic_injury_lex	Disease	0.0006666666666666666
cholestatic_jaundice_lex	Disease	0.0013333333333333333
cholestatic_syndrome_lex	Disease	0.0006666666666666666
cholesterol_lex	Chemical	0.004
cholesteryl_ester_lex	Chemical	0.0006666666666666666
cholesteryl_esters_lex	Chemical	0.0006666666666666666
cholesteryl_hemisuccinate_lex	Chemical	0.0006666666666666666
choline_lex	Chemical	0.0006666666666666666
cholinergic		0.004666666666666667
cholinergicopioid		0.0006666666666666666
cholinesterase		0.0013333333333333333
cholinoceptive		0.0006666666666666666
cholinomimetic		0.0006666666666666666
chondrodysplasia_punctata_lex	Disease	0.0006666666666666666
chondroitin_sulfate_lex	Chemical	0.0006666666666666666
chop		0.0006666666666666666
chorea_lex	Disease	0.002
choreatic_dyskinesias_lex	Disease	0.0006666666666666666
choreatiform		0.0006666666666666666
choreic		0.0006666666666666666
choreoathetoid_movements_lex	Disease	0.0006666666666666666
choreoathetosis_lex	Disease	0.0006666666666666666
choriocapillaris_occlusion		0.0006666666666666666
choriocarcinoma_lex	Disease	0.0006666666666666666
chorioretinal_atrophy_lex	Disease	0.0013333333333333333
chorioretinopathy_lex	Disease	0.0006666666666666666
chow		0.0006666666666666666
chromosomes		0.0006666666666666666
chronic		0.01
chronic_active_aggressive_hepatitis_lex	Disease	0.0006666666666666666
chronic_active_hepatitis_lex	Disease	0.002
chronic_airflow_obstruction_lex	Disease	0.0006666666666666666
chronic_allograft_nephropathy_lex	Disease	0.002
chronic_hepatic_enzyme_dysfunction_lex	Disease	0.0006666666666666666
chronic_hepatitis_b_lex	Disease	0.0006666666666666666
chronic_hepatitis_c_lex	Disease	0.004
chronic_infection_with_hepatitis_c_virus_lex	Disease	0.0006666666666666666
chronic_kidney_disease_lex	Disease	0.0013333333333333333
chronic_liver_disease_lex	Disease	0.0013333333333333333
chronic_myeloid_leukemia_lex	Disease	0.0006666666666666666
chronic_obstructive_pulmonary_disease_lex	Disease	0.0006666666666666666
chronic_pain_lex	Disease	0.002
chronic_renal_damage_lex	Disease	0.0006666666666666666
chronic_renal_failure_lex	Disease	0.005333333333333333
chronic_renal_insufficiency_lex	Disease	0.0006666666666666666
chronicity		0.0006666666666666666
chronotropic		0.0026666666666666666
cibenzoline_lex	Chemical	0.0013333333333333333
cidofovir_lex	Chemical	0.0006666666666666666
cilostazol_lex	Chemical	0.0006666666666666666
cimetidine_lex	Chemical	0.004
cinacalcet_hcl_lex	Chemical	0.0006666666666666666
cip_lex	Disease	0.0006666666666666666
ciprofloxacin_lex	Chemical	0.0033333333333333335
cips_lex	Disease	0.0006666666666666666
cirazoline_lex	Chemical	0.0006666666666666666
circadian		0.0013333333333333333
circuitry		0.0006666666666666666
circulations		0.0006666666666666666
circulatory_failure_lex	Disease	0.0013333333333333333
circumference		0.0006666666666666666
circumflex		0.0013333333333333333
cirrhosis_lex	Disease	0.004
cirrhotic_lex	Disease	0.0006666666666666666
cirrhotic_diseases_lex	Disease	0.0006666666666666666
cis		0.0006666666666666666
cisapride_lex	Chemical	0.0026666666666666666
cisplatin_lex	Chemical	0.012666666666666666
cisplatinum_lex	Chemical	0.0013333333333333333
cisra_lex	Chemical	0.0006666666666666666
citalopram_lex	Chemical	0.0026666666666666666
citric_acid_lex	Chemical	0.0006666666666666666
ck		0.0006666666666666666
ckmb		0.0013333333333333333
cl_lex	Chemical	0.0006666666666666666
clarithromycin_lex	Chemical	0.0026666666666666666
classic		0.0006666666666666666
classification		0.0006666666666666666
claudin2		0.0006666666666666666
clavulanic_acid_lex	Chemical	0.0006666666666666666
claws		0.0006666666666666666
cle_lex	Disease	0.0006666666666666666
clear_cell_adenocarcinoma_lex	Disease	0.0006666666666666666
clearance		0.007333333333333333
clearances		0.0006666666666666666
cleft_lip_lex	Disease	0.0006666666666666666
cleft_palate_lex	Disease	0.0006666666666666666
clentiazem_lex	Chemical	0.0006666666666666666
climacteric		0.0006666666666666666
climbing		0.0013333333333333333
clinic		0.0006666666666666666
clinical		0.036
clinical complete responses		0.0006666666666666666
clinically		0.0013333333333333333
clinician		0.0013333333333333333
clinicians		0.008666666666666666
clioquinol_lex	Chemical	0.0006666666666666666
clomiphene_lex	Chemical	0.0006666666666666666
clomiphene_citrate_lex	Chemical	0.0013333333333333333
clomipramine_lex	Chemical	0.002
clonazepam_lex	Chemical	0.0033333333333333335
clonic		0.0013333333333333333
clonic_fits_lex	Disease	0.0006666666666666666
clonictonic_convulsions_lex	Disease	0.0006666666666666666
clonidine_lex	Chemical	0.008666666666666666
clonus		0.0013333333333333333
clopidogrel_lex	Chemical	0.002
clot		0.0006666666666666666
clotiazepam_lex	Chemical	0.0006666666666666666
clozapine_lex	Chemical	0.006666666666666667
cluster_headache_lex	Disease	0.002
cm_lex	Disease	0.0006666666666666666
cmax		0.0006666666666666666
cmaxmic		0.0006666666666666666
cml_lex	Disease	0.0006666666666666666
cmro2		0.0006666666666666666
cn		0.0006666666666666666
cnp		0.0006666666666666666
cns		0.007333333333333333
cns_damage_lex	Disease	0.0006666666666666666
cnsb002_lex	Chemical	0.0006666666666666666
co		0.0006666666666666666
co2_lex	Chemical	0.0013333333333333333
coadministration		0.004666666666666667
coagulation		0.0006666666666666666
coagulopathy_lex	Disease	0.002
coarctation_of_the_aorta_lex	Disease	0.0013333333333333333
cobalt_chloride_lex	Chemical	0.0006666666666666666
cocaethylene_lex	Chemical	0.0006666666666666666
cocaine_lex	Chemical	0.026
cocaine_abuse_lex	Disease	0.0026666666666666666
cocaine_hydrochloride_lex	Chemical	0.0006666666666666666
cocaine_overdose_lex	Disease	0.0006666666666666666
cocaineaddicted_lex	Disease	0.0006666666666666666
cocarcinogen		0.0006666666666666666
cochlea		0.0013333333333333333
cochlear		0.0006666666666666666
cochrane		0.0006666666666666666
cocs_lex	Chemical	0.0013333333333333333
codeine_lex	Chemical	0.0006666666666666666
coenzyme_q10_lex	Chemical	0.0006666666666666666
coerulospinal		0.0006666666666666666
cognition		0.002
cognition_deficits_lex	Disease	0.0006666666666666666
cognitive		0.002
cognitive_decline_lex	Disease	0.0006666666666666666
cognitive_deficits_lex	Disease	0.0033333333333333335
cognitive_deterioration_lex	Disease	0.0006666666666666666
cognitive_disorders_lex	Disease	0.0006666666666666666
cognitive_dysfunction_lex	Disease	0.002
cognitive_dysfunctions_lex	Disease	0.0006666666666666666
cognitive_function		0.0013333333333333333
cognitive_functions		0.0006666666666666666
cognitive_impairment_lex	Disease	0.0033333333333333335
cognitiveenhancing		0.0006666666666666666
cognitively		0.0006666666666666666
cohort		0.006
cohorts		0.0006666666666666666
cold		0.0006666666666666666
coldpressor		0.0006666666666666666
colistin_lex	Chemical	0.0006666666666666666
collagen		0.0013333333333333333
collagen_vascular_disease_lex	Disease	0.0006666666666666666
collagenase		0.002
collagenaseinduced		0.0006666666666666666
colliculi		0.0006666666666666666
colloidosmotic		0.0006666666666666666
colon_cancer_lex	Disease	0.002
colon_carcinoma_lex	Disease	0.0006666666666666666
colonoscopy		0.0006666666666666666
colony		0.0013333333333333333
colorectal		0.0006666666666666666
colorectal_cancer_lex	Disease	0.0006666666666666666
colorectal_carcinoma_lex	Disease	0.0006666666666666666
colour_vision		0.0006666666666666666
coma_lex	Disease	0.004
combination		0.004
combinatorial		0.0006666666666666666
combined		0.0006666666666666666
combined_oral_contraceptives_lex	Chemical	0.0006666666666666666
communication		0.0006666666666666666
comorbidities		0.0006666666666666666
comorbidity		0.0013333333333333333
comparative		0.0006666666666666666
comparison		0.0006666666666666666
compartment		0.0006666666666666666
compartment_syndrome_lex	Disease	0.0006666666666666666
compensated		0.0006666666666666666
compensatory		0.0013333333333333333
competitive		0.0013333333333333333
complement		0.002
complete		0.0013333333333333333
complex		0.0006666666666666666
compliance		0.002
complication		0.010666666666666666
complications		0.01
compound		0.0026666666666666666
comprehensive		0.0006666666666666666
compression_neuropathy_lex	Disease	0.0006666666666666666
computed		0.0006666666666666666
computeraided		0.0006666666666666666
comt		0.0006666666666666666
concentration		0.010666666666666666
concentrations		0.010666666666666666
conclusion		0.0006666666666666666
conclusions		0.0013333333333333333
concomitantly		0.0006666666666666666
concordance		0.0006666666666666666
concurrent		0.0006666666666666666
condition		0.0013333333333333333
conditioning		0.0013333333333333333
conduction		0.0006666666666666666
conduction_disorder_lex	Disease	0.0006666666666666666
confocal		0.0006666666666666666
confounders		0.0013333333333333333
confounding		0.0013333333333333333
confusion_lex	Disease	0.006666666666666667
congenital		0.0006666666666666666
congenital_abnormalities_lex	Disease	0.0006666666666666666
congenital_anomalies_lex	Disease	0.0006666666666666666
congenital_heart_disease_lex	Disease	0.0013333333333333333
congestive_heart_failure_lex	Disease	0.01
congolese		0.0006666666666666666
coniine_lex	Chemical	0.0006666666666666666
conjugated		0.0006666666666666666
conjugated_estrogens_lex	Chemical	0.0006666666666666666
conjugates		0.0013333333333333333
conjugation		0.0006666666666666666
conjunctiva		0.0013333333333333333
conjunctival_blanching_lex	Disease	0.0006666666666666666
conjunctivitis_lex	Disease	0.0006666666666666666
connection		0.0006666666666666666
connective		0.0006666666666666666
connective_tissue_disorders_lex	Disease	0.0006666666666666666
conscious		0.0026666666666666666
consciousness		0.002
consolidation		0.0026666666666666666
constipation_lex	Disease	0.002
consumption		0.0013333333333333333
consumption_coagulopathies_lex	Disease	0.0006666666666666666
contaminants		0.0006666666666666666
content		0.0006666666666666666
continence		0.0006666666666666666
continuous		0.002
continuousinfusion		0.0006666666666666666
contractility		0.0026666666666666666
contraction		0.0006666666666666666
contractions		0.0006666666666666666
contractures_lex	Disease	0.0013333333333333333
contraindicate		0.0006666666666666666
contraindication		0.0006666666666666666
contralateral		0.0026666666666666666
contralateral_rotation_lex	Disease	0.0006666666666666666
contrast_lex	Chemical	0.0013333333333333333
contrast_materials_lex	Chemical	0.0006666666666666666
contrast_media_lex	Chemical	0.0013333333333333333
contrast_medium_lex	Chemical	0.0006666666666666666
contrastenhanced		0.0006666666666666666
control		0.012666666666666666
controlled		0.0013333333333333333
controlledrelease		0.0006666666666666666
controls		0.008
conventional		0.0013333333333333333
conversion		0.0006666666666666666
convulsant		0.004
convulse		0.0006666666666666666
convulsion_lex	Disease	0.0013333333333333333
convulsions_lex	Disease	0.013333333333333334
convulsive_lex	Disease	0.0013333333333333333
coombspositive		0.0006666666666666666
copolymer		0.0006666666666666666
copper_lex	Chemical	0.0006666666666666666
copulation		0.0006666666666666666
cor_pulmonale_lex	Disease	0.0006666666666666666
core		0.0006666666666666666
cornea		0.0006666666666666666
corneal_abrasion_lex	Disease	0.0006666666666666666
corneal_disease_lex	Disease	0.0006666666666666666
corneal_ulcers_lex	Disease	0.0006666666666666666
coronary		0.004666666666666667
coronary_aneurysm_lex	Disease	0.0006666666666666666
coronary_arterial_disease_lex	Disease	0.0006666666666666666
coronary_arterial_stenosis_lex	Disease	0.0006666666666666666
coronary_artery		0.0006666666666666666
coronary_artery_disease_lex	Disease	0.012
coronary_artery_spasm_lex	Disease	0.002
coronary_artery_stenosis_lex	Disease	0.0006666666666666666
coronary_artery_vasospasm_lex	Disease	0.0006666666666666666
coronary_disease_lex	Disease	0.002
coronary_heart_disease_lex	Disease	0.0026666666666666666
coronary_occlusion_lex	Disease	0.0013333333333333333
coronary_spasm_lex	Disease	0.0026666666666666666
coronary_spastic_angina_lex	Disease	0.0006666666666666666
coronary_stenosis_lex	Disease	0.002
coronary_vasospasm_lex	Disease	0.0026666666666666666
correlation		0.004
correlative		0.0006666666666666666
cortex		0.01
cortex_hippocampus_white_matter_and_ventricles		0.0006666666666666666
cortical		0.005333333333333333
cortical_dysplasia_lex	Disease	0.0006666666666666666
cortical_laminar_necrosis_lex	Disease	0.0006666666666666666
corticography		0.0006666666666666666
corticosteroid_lex	Chemical	0.002
corticosteroid_glaucoma_lex	Disease	0.0006666666666666666
corticosteroids_lex	Chemical	0.007333333333333333
corticosterone_lex	Chemical	0.002
corticostriatal_dysfunction_lex	Disease	0.0006666666666666666
cortisol_lex	Chemical	0.0026666666666666666
cosmetic		0.0006666666666666666
costs		0.0006666666666666666
cotreatment		0.0006666666666666666
cotrimoxazole_lex	Chemical	0.0013333333333333333
cough_lex	Disease	0.0006666666666666666
coumadin_lex	Chemical	0.0006666666666666666
coumarin_lex	Chemical	0.0006666666666666666
countries		0.0006666666666666666
counts		0.0013333333333333333
course		0.0013333333333333333
cows		0.0006666666666666666
cox		0.0013333333333333333
cox1		0.0006666666666666666
cox2		0.0013333333333333333
cox2_inhibitors_lex	Chemical	0.0006666666666666666
coxii		0.0006666666666666666
coxiii		0.0006666666666666666
coxiv		0.0006666666666666666
cp_lex	Chemical	0.0006666666666666666
cpa_lex	Chemical	0.002
cpb		0.0006666666666666666
cpk		0.002
cpt_lex	Chemical	0.0006666666666666666
cpu		0.0006666666666666666
crack_cocaine_lex	Chemical	0.002
cranial		0.002
cranial_hemorrhage_lex	Disease	0.0006666666666666666
cranial_nerve_deficits_lex	Disease	0.0006666666666666666
cranial_nerve_dysfunction_lex	Disease	0.0006666666666666666
cranial_neuropathy_lex	Disease	0.0006666666666666666
cranial_to_body_growth		0.0006666666666666666
cranialnerve_involvement		0.0006666666666666666
craniotomy		0.0013333333333333333
crataegus_oxycantha_lex	Chemical	0.0006666666666666666
cream		0.0006666666666666666
creatinine_lex	Chemical	0.014666666666666666
crescentic		0.0006666666666666666
crescents		0.0006666666666666666
cresyl_violet_lex	Chemical	0.0006666666666666666
cret		0.0006666666666666666
crf_lex	Disease	0.0013333333333333333
criteria		0.0006666666666666666
critically_ill_lex	Disease	0.0006666666666666666
crocin_lex	Chemical	0.0013333333333333333
crohns_disease_lex	Disease	0.0013333333333333333
cromakalim_lex	Chemical	0.0006666666666666666
crosslink		0.0006666666666666666
crossmatching		0.0006666666666666666
crossover		0.007333333333333333
crossreacting		0.0006666666666666666
crossreactivity		0.0006666666666666666
crosssectional		0.0006666666666666666
crosstolerance		0.0006666666666666666
crp		0.0006666666666666666
cryoprecipitate		0.0006666666666666666
cryptococcal_meningitis_lex	Disease	0.0006666666666666666
crystal		0.0006666666666666666
crystalline		0.0006666666666666666
crystallization		0.0006666666666666666
crystals		0.0006666666666666666
csa_lex	Chemical	0.0006666666666666666
csf		0.0006666666666666666
css		0.0006666666666666666
cssep		0.0006666666666666666
ct		0.0033333333333333335
ctgf		0.0006666666666666666
ctni		0.0006666666666666666
ctnipositive		0.0006666666666666666
ctnt		0.0013333333333333333
ctx_lex	Chemical	0.0006666666666666666
culture		0.0033333333333333335
cultured		0.0006666666666666666
cultures		0.0013333333333333333
cumulative		0.0006666666666666666
cuprolinic_blue_lex	Chemical	0.0006666666666666666
curcumin_lex	Chemical	0.0013333333333333333
cushings_syndrome_lex	Disease	0.0006666666666666666
cutaneous		0.0026666666666666666
cutaneous_leucocytoclastic_vasculitis_lex	Disease	0.0006666666666666666
cutaneous_reactions_lex	Disease	0.0006666666666666666
cutaneous_small_vessel_vasculitis_lex	Disease	0.0006666666666666666
cutis_verticis_gyrata_lex	Disease	0.0006666666666666666
cv		0.0006666666666666666
cva_lex	Disease	0.0006666666666666666
cvp		0.0006666666666666666
cvvhdf		0.0006666666666666666
cw4		0.0006666666666666666
cx3cr1		0.0006666666666666666
cxad		0.0006666666666666666
cxcl1		0.0006666666666666666
cy_lex	Chemical	0.0006666666666666666
cya_lex	Chemical	0.0006666666666666666
cyanide		0.0006666666666666666
cyanosis_lex	Disease	0.002
cyclase		0.0006666666666666666
cycle		0.002
cycles		0.0006666666666666666
cyclic_adenosine_35monophosphate_lex	Chemical	0.0006666666666666666
cyclic_adenosine_monophosphate_lex	Chemical	0.0006666666666666666
cycloheximide_lex	Chemical	0.002
cyclooxygenase		0.0026666666666666666
cyclooxygenase2		0.0013333333333333333
cyclooxygenase_inhibitors_lex	Chemical	0.0006666666666666666
cyclophosphamide_lex	Chemical	0.02
cyclosporin_lex	Chemical	0.0013333333333333333
cyclosporin_a_lex	Chemical	0.0026666666666666666
cyclosporine_lex	Chemical	0.009333333333333334
